date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:37:00	3295/3295	---M-Z	200	added ('OK')	text/html	etag:%22965c6118e07c6c822bc0abce0c147ab1%22	https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/reflection/	ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/reflection/index.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/)
18:37:00	1166/1166	---M-Z	200	added ('OK')	text/plain	etag:%222ff5329f1bba4980a3b1625b524b6526%22	https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/sample_abc/little_night_music.abc	ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/sample_abc/little_night_music.abc	(from https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/)
18:37:02	280/280	---M-Z	200	added ('OK')	text/plain	etag:%22ecb702e7c239b60ce321b2f689a62852%22	https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/sample_abc/paddy.abc	ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/sample_abc/paddy.abc	(from https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/)
18:37:03	1399/1399	---M-Z	200	added ('OK')	text/plain	etag:%22551bc1c6ab0d1b60387e2f9dfaec37d6%22	https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/sample_abc/invention.abc	ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/sample_abc/invention.abc	(from https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/)
18:37:04	1873/1873	---M-Z	200	added ('OK')	text/plain	etag:%227c3d46532a2d9b0e690c23a748b5a66b%22	https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/sample_abc/prelude.abc	ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/sample_abc/prelude.abc	(from https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/)
18:37:05	3116/3116	---M-Z	200	added ('OK')	text/plain	etag:%2259492d16d14af0b9bab3eb5d0853608f%22	https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/sample_abc/fur_elise.abc	ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/sample_abc/fur_elise.abc	(from https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/)
18:37:06	217/217	---M-Z	200	added ('OK')	text/plain	etag:%22cacf67572866b068b0eb1a69376e336d%22	https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/sample_abc/abc_song.abc	ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/sample_abc/abc_song.abc	(from https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/)
18:37:07	210/210	---M-Z	200	added ('OK')	text/plain	etag:%229bab98dc175c13b3c1ad55a27678e863%22	https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/sample_abc/waxies_dargle.abc	ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/sample_abc/waxies_dargle.abc	(from https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/)
18:37:08	2339/2339	---M--	200	added ('OK')	image/png	etag:%2296d24771fe1ef841a05ae7aa3146585c%22	https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/piece1.png	ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/piece1.png	(from https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/)
18:37:09	1012/1012	---M--	200	added ('OK')	image/png	etag:%22f2f5c7ec5c4ad30ce5e31f378c32b474%22	https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/piece2.png	ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/piece2.png	(from https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/)
18:37:10	268/268	---M-Z	200	added ('OK')	text/css	etag:%220625e95480d307206f38e52cdad96f67%22	https://ocw.mit.edu/ans7870/6/6.005/s16/web/svg-style.css	ocw.mit.edu/ans7870/6/6.005/s16/web/svg-style.css	(from https://ocw.mit.edu/ans7870/6/6.005/s16/classes/02-basic-java/figures/collections-list.svg)
18:37:11	32156/32156	---M--	200	added ('OK')	image/png	etag:%2299b974f7a6565463edffbb838951480c%22	https://ocw.mit.edu/ans7870/6/6.005/s16/classes/06-specifications/figures/firewall.png	ocw.mit.edu/ans7870/6/6.005/s16/classes/06-specifications/figures/firewall.png	(from https://ocw.mit.edu/ans7870/6/6.005/s16/classes/06-specifications/specs/)
18:37:13	38824/38824	---M--	200	added ('OK')	image/png	etag:%227520b5d0e98836955ced468162fcb606%22	https://ocw.mit.edu/ans7870/6/6.005/s16/classes/06-specifications/figures/firewall-implies.png	ocw.mit.edu/ans7870/6/6.005/s16/classes/06-specifications/figures/firewall-implies.png	(from https://ocw.mit.edu/ans7870/6/6.005/s16/classes/06-specifications/specs/)
18:37:14	33117/33117	---M--	200	added ('OK')	image/png	etag:%225c0fb2f0bafd4ed1d67bca2b37c374f9%22	https://ocw.mit.edu/ans7870/6/6.005/s16/classes/06-specifications/figures/firewall-unsat.png	ocw.mit.edu/ans7870/6/6.005/s16/classes/06-specifications/figures/firewall-unsat.png	(from https://ocw.mit.edu/ans7870/6/6.005/s16/classes/06-specifications/specs/)
18:37:15	34405/34405	---M--	200	added ('OK')	image/png	etag:%22370691e1d60b170fd8ae9464d77e503d%22	https://ocw.mit.edu/ans7870/6/6.005/s16/classes/06-specifications/figures/firewall-talk.png	ocw.mit.edu/ans7870/6/6.005/s16/classes/06-specifications/figures/firewall-talk.png	(from https://ocw.mit.edu/ans7870/6/6.005/s16/classes/06-specifications/specs/)
18:37:16	10039/10039	---M--	200	added ('OK')	image/png	etag:%2299719a82935844fa9908a1b8ac3e1d22%22	https://ocw.mit.edu/ans7870/6/6.005/s16/classes/06-specifications/figures/throwable.png	ocw.mit.edu/ans7870/6/6.005/s16/classes/06-specifications/figures/throwable.png	(from https://ocw.mit.edu/ans7870/6/6.005/s16/classes/06-specifications/exceptions/)
18:37:17	3392/3392	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Dec%202025%2010:37:17%20GMT	https://ocw.mit.edu/ans7870/6/6.005/s16/classes/13-abstraction-functions-rep-invariants/figures/svg.css	ocw.mit.edu/ans7870/6/6.005/s16/classes/13-abstraction-functions-rep-invariants/figures/svg.css	(from https://ocw.mit.edu/ans7870/6/6.005/s16/classes/13-abstraction-functions-rep-invariants/figures/charset-norepeats.svg)
18:37:18	3392/3392	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Dec%202025%2010:37:18%20GMT	https://ocw.mit.edu/ans7870/6/6.005/s16/classes/16-recursive-data-types/figures/imlist{index}.png	ocw.mit.edu/ans7870/6/6.005/s16/classes/16-recursive-data-types/figures/imlist{index}.png	(from https://ocw.mit.edu/ans7870/6/6.005/s16/classes/16-recursive-data-types/recursive/)
18:37:19	6671/6671	---M--	200	added ('OK')	image/png	etag:%2210f3450ec346df453e7320ca34863059%22	https://ocw.mit.edu/ans7870/6/6.005/s16/classes/16-recursive-data-types/figures/imlist0.png	ocw.mit.edu/ans7870/6/6.005/s16/classes/16-recursive-data-types/figures/imlist0.png	(from https://ocw.mit.edu/ans7870/6/6.005/s16/classes/16-recursive-data-types/recursive/)
18:37:20	779/779	---M-Z	200	added ('OK')	text/html	etag:%226fa9cabd1b0c8c3ed1889e224600b3be%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/overview-frame.html	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/overview-frame.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/index.html?graph/Graph.html)
18:37:21	703/703	---M-Z	200	added ('OK')	text/html	etag:%223cc11c61961d9d94dabfd2f49f2457b3%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/allclasses-frame.html	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/allclasses-frame.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/index.html?graph/Graph.html)
18:37:22	3814/3814	---M-Z	200	added ('OK')	text/html	etag:%22374276aa859ef04f8ef462b6af972346%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/overview-summary.html	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/overview-summary.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/index.html?graph/Graph.html)
18:37:23	2290/2290	---M-Z	200	added ('OK')	text/plain	etag:%22980a4a6870fa922cefd51c73e97c8c95%22	https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/spec/abc_subset_bnf.txt	ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/spec/abc_subset_bnf.txt	(from https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/spec/)
18:37:24	12648/12648	---M--	200	added ('OK')	image/png	etag:%2223bd0b56dd037cb1e6a9d9902837e416%22	https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/spec/key_signature.png	ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/spec/key_signature.png	(from https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/spec/)
18:37:25	7616/7616	---M--	200	added ('OK')	image/png	etag:%2272ca307a0cfa77615f1cd26ecd9c377c%22	https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/spec/simple_octaves.png	ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/spec/simple_octaves.png	(from https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/spec/)
18:37:26	6701/6701	---M--	200	added ('OK')	image/png	etag:%22a332ccc1b74c182925220754218d1df2%22	https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/spec/length_example.png	ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/spec/length_example.png	(from https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/spec/)
18:37:27	5013/5013	---M--	200	added ('OK')	image/png	etag:%2273a906cf1f9d7637114284a2f45c1a46%22	https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/spec/triplet.png	ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/spec/triplet.png	(from https://ocw.mit.edu/ans7870/6/6.005/s16/projects/abcplayer/spec/)
18:37:28	12765/12765	---M-Z	200	added ('OK')	text/css	etag:%22ce60e37f0b9f63cda914b7e7043c4ee3%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/stylesheet.css	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/stylesheet.css	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/overview-frame.html)
18:37:29	827/827	---M-Z	200	added ('OK')	application/javascript	etag:%224a010b8264c9873452f055748133bb29%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/script.js	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/script.js	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/overview-frame.html)
18:37:30	713/713	---M-Z	200	added ('OK')	text/html	etag:%2257d8902dac4b83028bbaef48f1378367%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/graph/package-frame.html	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/graph/package-frame.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/overview-frame.html)
18:37:31	669/669	---M-Z	200	added ('OK')	text/html	etag:%2234eefefec88c23a30d4798fbcdd7c772%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/poet/package-frame.html	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/poet/package-frame.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/overview-frame.html)
18:37:33	16141/16141	---M-Z	200	added ('OK')	text/html	etag:%2274722bd4126a517ef7aa0c709326d4ff%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/graph/Graph.html	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/graph/Graph.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/allclasses-frame.html)
18:37:33	13255/13255	---M-Z	200	added ('OK')	text/html	etag:%22efc1eb6c5a3c60eb2cf3e35149ecc7e1%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/poet/GraphPoet.html	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/poet/GraphPoet.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/allclasses-frame.html)
18:37:35	3984/3984	---M-Z	200	added ('OK')	text/html	etag:%22f037ce6d14d12e59fb1284d8385075fc%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/overview-tree.html	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/overview-tree.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/overview-summary.html)
18:37:36	2813/2813	---M-Z	200	added ('OK')	text/html	etag:%229e2bd2fd22174404c3971939c6a06d71%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/index.html?overview-summary.html	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/indexe0d5.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/overview-summary.html)
18:37:37	663/663	---M-Z	200	added ('OK')	text/html	etag:%22f847d41e1fb3225ea21076ff08f02f4d%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/allclasses-noframe.html	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/allclasses-noframe.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/overview-summary.html)
18:37:38	4387/4387	---M-Z	200	added ('OK')	text/html	etag:%223980d87537f03c8293511c217bb99625%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/graph/package-summary.html	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/graph/package-summary.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/overview-summary.html)
18:37:39	4375/4375	---M-Z	200	added ('OK')	text/html	etag:%22e40271aa2209bedf414d6b45fd51e045%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/poet/package-summary.html	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/poet/package-summary.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/overview-summary.html)
18:37:40	3731/3731	---M-Z	200	added ('OK')	text/html	etag:%227574edb29d4550bf7f22eec36d4ca737%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/graph/package-tree.html	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/graph/package-tree.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/graph/Graph.html)
18:37:41	3927/3927	---M-Z	200	added ('OK')	text/html	etag:%2212abfa4cfd07b9a59fd1b8b0fcedcd31%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/poet/package-tree.html	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/poet/package-tree.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/poet/GraphPoet.html)
18:37:42	2813/2813	---M-Z	200	added ('OK')	text/html	etag:%229e2bd2fd22174404c3971939c6a06d71%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/index.html?overview-tree.html	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/indexcaf2.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/overview-tree.html)
18:37:43	2813/2813	---M-Z	200	added ('OK')	text/html	etag:%229e2bd2fd22174404c3971939c6a06d71%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/index.html?graph/package-summary.html	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/index6946.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/graph/package-summary.html)
18:37:44	2813/2813	---M-Z	200	added ('OK')	text/html	etag:%229e2bd2fd22174404c3971939c6a06d71%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/index.html?poet/package-summary.html	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/index8c4c.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/poet/package-summary.html)
18:37:45	2813/2813	---M-Z	200	added ('OK')	text/html	etag:%229e2bd2fd22174404c3971939c6a06d71%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/index.html?graph/package-tree.html	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/indexc346.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/graph/package-tree.html)
18:37:46	2813/2813	---M-Z	200	added ('OK')	text/html	etag:%229e2bd2fd22174404c3971939c6a06d71%22	https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/index.html?poet/package-tree.html	ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/index7f4d.html	(from https://ocw.mit.edu/ans7870/6/6.005/s16/psets/ps2/doc/poet/package-tree.html)
